,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,316,72,8,3,0
Light_T1,12,169,198,15,0
Light_XM,5,329,55,6,0
Sensor,12,279,21,93,0
Socket,0,0,0,0,395
