,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,319,22,22,0,0
Light_T1,10,217,138,0,0
Light_XM,9,163,191,0,0
Sensor,18,323,15,6,0
Socket,0,0,0,0,363
