,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,0,0
Light_T1,264,86,3,10,0
Light_XM,221,9,133,2,0
Sensor,196,1,1,165,0
Socket,0,0,0,0,363
