,precision,recall,f1-score,support
Camera,0.9584664536741214,0.8264462809917356,0.8875739644970414,363.0
Light_T1,0.006072874493927126,0.00821917808219178,0.006984866123399301,365.0
Light_XM,0.2648305084745763,0.3443526170798898,0.2994011976047904,363.0
Sensor,0.47126436781609193,0.2265193370165746,0.30597014925373134,362.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.480726872246696,0.480726872246696,0.480726872246696,0.480726872246696
macro avg,0.5401268408917433,0.4811074826340784,0.4999860354957925,1816.0
weighted avg,0.5395765955945407,0.480726872246696,0.49954991960785045,1816.0
