feature,importance
up_len_p50,0.3157563
up_len_mean,0.29221553
up_ia_mean,0.07584062
up_packet_ratio,0.05688478
null_data_ratio,0.03346221
rssi_std,0.028659856
up_down_ratio,0.022411069
len_max,0.018516779
down_packet_ratio,0.014076874
rssi_max,0.009277783
rssi_min,0.0087046325
other_packet_ratio,0.007427482
burst_count,0.0073095597
subtype_4_ratio,0.007201308
len_range,0.004824419
interarrival_p75,0.0039340616
len_p95,0.0035555384
rssi_p50,0.003419653
subtype_8_ratio,0.003285096
subtype_0_ratio,0.0029517047
down_ia_std,0.0025671439
len_min,0.00250072
down_len_std,0.0024677925
long_gap_ratio,0.0024460177
rssi_p90,0.0024176813
rssi_p10,0.00232665
interarrival_max,0.0022850009
interarrival_iqr,0.0022304163
unique_da_count,0.002226801
unique_sa_count,0.0021250872
len_p90,0.002096373
qos_data_ratio,0.0020796617
rssi_mean,0.0019537292
burst_size_min,0.0019240036
down_ia_mean,0.0017802287
len_p10,0.0017248378
up_ia_std,0.0017132009
len_up_down_diff,0.0016340672
burst_size_mean,0.0015353799
subwin_byte_max,0.0015240591
interarrival_p90,0.0015096834
len_mean,0.001508618
subwin_byte_min,0.0014891466
interarrival_p95,0.0014653956
retry_ratio,0.0014537609
down_len_mean,0.001436702
active_subwin_count,0.0013422028
len_std,0.0012847217
len_p75,0.0012467026
interarrival_std,0.001244524
subwin_byte_std,0.0012227215
down_len_p50,0.0012225534
packet_count,0.0012037406
interarrival_p50,0.0011752384
burst_packet_ratio,0.001143578
data_ratio,0.0011232719
byte_count,0.0011174652
len_p25,0.0010992127
interarrival_p25,0.0010911874
len_p50,0.0010845728
len_cv,0.0010391743
interarrival_p10,0.0010145322
interarrival_min,0.0009935201
mgmt_ratio,0.00097631535
interarrival_cv,0.00097389537
interarrival_mean,0.0009737177
len_iqr,0.00094767095
burst_packet_fraction,0.0008972288
subwin_packet_std,0.0008779891
burst_size_max,0.0007838586
subwin_packet_cv,0.0007806905
subwin_packet_mean,0.00072709343
subwin_packet_min,0.0006119444
subwin_byte_mean,0.00060446427
burst_size_std,0.00057502335
subwin_packet_max,0.00048382184
ctrl_ratio,0.0
subtype_1_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
subtype_6_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
up_len_std,0.0
side_packet_ratio,0.0
bssid_known,0.0
