,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,260,2,130,7,0
Light_T1,6,0,384,4,0
Light_XM,2,0,389,4,0
Sensor,6,0,348,51,0
Socket,0,0,0,0,395
