,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,323,42,0,0,0
Light_T1,0,318,19,26,0
Light_XM,0,352,16,1,0
Sensor,1,262,12,88,1
Socket,0,0,0,0,376
