feature,importance
up_down_ratio,0.23313592
up_ia_mean,0.123161115
up_len_mean,0.12159216
up_len_p50,0.09673897
rssi_max,0.056617394
up_packet_ratio,0.052476678
rssi_std,0.041025363
rssi_min,0.02957908
len_max,0.022219334
rssi_p90,0.018310878
other_packet_ratio,0.011596344
len_p10,0.010869939
len_p95,0.01066204
len_p25,0.009242753
down_packet_ratio,0.00883522
subtype_0_ratio,0.008809755
burst_count,0.007939165
down_ia_mean,0.006944418
rssi_p10,0.00636811
subwin_byte_mean,0.005120973
byte_count,0.0048770322
down_len_std,0.0044707768
subwin_packet_mean,0.004406947
interarrival_p75,0.004296766
len_range,0.004152696
burst_size_std,0.00395607
down_len_mean,0.0039095418
rssi_p50,0.0038643172
rssi_mean,0.0037088157
len_p75,0.0036930398
unique_sa_count,0.0034853057
down_ia_std,0.003279128
len_min,0.003229517
subtype_8_ratio,0.003204506
interarrival_iqr,0.0030799033
qos_data_ratio,0.0030345463
subtype_4_ratio,0.0028990207
packet_count,0.0027746682
subwin_packet_std,0.0026741144
len_cv,0.0026674161
len_mean,0.0026102937
retry_ratio,0.002358759
subwin_byte_max,0.002354027
unique_da_count,0.0022692643
len_std,0.002160479
down_len_p50,0.0020992865
subwin_byte_std,0.0019783252
len_up_down_diff,0.0018700561
interarrival_max,0.0018213182
interarrival_p90,0.0016787639
long_gap_ratio,0.001572453
interarrival_mean,0.0015275205
interarrival_p10,0.0015211863
len_p50,0.0014891754
interarrival_p95,0.001480003
burst_size_max,0.0014594092
interarrival_p25,0.0014589519
len_iqr,0.0013593318
interarrival_p50,0.0013524087
interarrival_min,0.0012777579
burst_size_min,0.0012650451
interarrival_std,0.0012391916
len_p90,0.0012015903
subwin_packet_cv,0.0011208168
interarrival_cv,0.0010992208
subwin_packet_max,0.0010653008
burst_packet_ratio,0.0008854236
burst_size_mean,0.00080280745
null_data_ratio,0.0007418728
burst_packet_fraction,0.00073598226
subwin_byte_min,0.00057548546
active_subwin_count,0.00044992368
subwin_packet_min,0.00020891847
data_ratio,0.0
ctrl_ratio,0.0
mgmt_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
subtype_6_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
up_len_std,0.0
bssid_known,0.0
side_packet_ratio,0.0
up_ia_std,0.0
