,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,2,2,0,0
Light_T1,1,174,13,175,0
Light_XM,33,35,301,0,0
Sensor,26,212,124,1,1
Socket,0,0,0,0,376
