,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,28,87,114,134,0
Light_T1,0,248,14,103,0
Light_XM,0,260,100,3,0
Sensor,1,107,0,254,0
Socket,0,0,0,0,363
