,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,0,1,0
Light_T1,3,84,104,172,0
Light_XM,5,73,267,20,0
Sensor,0,0,121,242,0
Socket,0,0,0,0,363
