,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,335,0,46,18,0
Light_T1,13,0,339,42,0
Light_XM,3,0,361,31,0
Sensor,9,0,138,258,0
Socket,0,0,0,0,395
