,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,0,1,0
Light_T1,234,96,5,28,0
Light_XM,242,11,100,12,0
Sensor,132,2,1,228,0
Socket,0,0,0,0,363
