,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,299,66,4,30,0
Light_T1,0,248,114,32,0
Light_XM,0,55,304,36,0
Sensor,1,42,61,301,0
Socket,0,0,0,0,395
