feature,importance
rssi_max,3133
rssi_min,2726
len_max,2103
rssi_p50,1896
rssi_p10,1868
rssi_p90,1751
interarrival_max,1742
rssi_std,1722
subwin_packet_cv,1299
len_p10,1290
rssi_mean,1281
down_len_std,1201
interarrival_p90,1053
retry_ratio,1047
down_packet_ratio,929
interarrival_p50,921
interarrival_p95,910
interarrival_p75,902
subtype_8_ratio,833
burst_count,816
len_iqr,797
burst_size_mean,795
down_ia_mean,780
down_len_mean,780
len_p90,755
other_packet_ratio,723
len_range,710
len_p95,700
interarrival_std,699
len_cv,697
long_gap_ratio,666
down_ia_std,666
interarrival_iqr,664
len_min,647
len_p25,622
interarrival_cv,606
len_p75,600
interarrival_mean,530
interarrival_min,522
down_len_p50,511
len_std,508
len_p50,504
interarrival_p25,490
unique_da_count,467
byte_count,437
burst_packet_ratio,412
len_up_down_diff,412
unique_sa_count,400
subtype_0_ratio,374
subwin_packet_std,364
up_packet_ratio,348
len_mean,348
packet_count,337
burst_size_std,329
interarrival_p10,328
subtype_4_ratio,279
burst_size_min,257
subwin_byte_max,251
active_subwin_count,179
subwin_packet_max,178
subwin_byte_std,173
burst_size_max,143
null_data_ratio,135
subwin_byte_min,39
up_len_mean,27
up_down_ratio,14
data_ratio,10
mgmt_ratio,8
up_ia_mean,7
subtype_5_ratio,4
subwin_packet_min,3
ctrl_ratio,0
subtype_7_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
up_len_std,0
up_len_p50,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_ia_std,0
subwin_packet_mean,0
subwin_byte_mean,0
