,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,345,13,0,5,0
Light_T1,132,190,1,42,0
Light_XM,0,213,148,2,0
Sensor,2,180,10,170,0
Socket,0,0,0,0,363
