,precision,recall,f1-score,support
Camera,0.991044776119403,0.991044776119403,0.991044776119403,335.0
Light_T1,0.8908554572271387,0.9235474006116208,0.9069069069069069,327.0
Light_XM,0.9305993690851735,0.8912386706948641,0.9104938271604939,331.0
Sensor,0.9118541033434651,0.9174311926605505,0.9146341463414634,327.0
Socket,1.0,1.0,1.0,332.0
accuracy,0.9449152542372882,0.9449152542372882,0.9449152542372882,0.9449152542372882
macro avg,0.9448707411550361,0.9446524080172877,0.9446159313056534,1652.0
weighted avg,0.9452266449599153,0.9449152542372882,0.9449257755462112,1652.0
