,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,38,0,130,197,0
Light_T1,0,0,122,241,0
Light_XM,4,120,218,27,0
Sensor,3,49,75,236,1
Socket,0,0,0,0,376
