,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,313,1,31,18,0
Light_T1,7,100,128,130,0
Light_XM,1,44,308,10,0
Sensor,9,29,80,244,0
Socket,0,0,0,0,363
