,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,328,0,4,33,0
Light_T1,24,176,90,73,0
Light_XM,7,106,227,29,0
Sensor,4,42,29,288,1
Socket,0,0,0,0,376
