,precision,recall,f1-score,support
Camera,0.9880952380952381,0.991044776119403,0.9895678092399404,335.0
Light_T1,0.8852941176470588,0.9204892966360856,0.9025487256371814,327.0
Light_XM,0.9278996865203761,0.8942598187311178,0.9107692307692308,331.0
Sensor,0.916923076923077,0.9113149847094801,0.9141104294478528,327.0
Socket,1.0,1.0,1.0,332.0
accuracy,0.9437046004842615,0.9437046004842615,0.9437046004842615,0.9437046004842615
macro avg,0.9436424238371501,0.9434217752392172,0.9433992390188412,1652.0
weighted avg,0.9439901474725083,0.9437046004842615,0.943715118155449,1652.0
