,precision,recall,f1-score,support
Camera,0.9816643159379408,0.8732747804265998,0.9243027888446215,797.0
Light_T1,0.6652777777777777,0.6063291139240506,0.6344370860927152,790.0
Light_XM,0.5763823805060918,0.779467680608365,0.6627155172413793,789.0
Sensor,0.7733918128654971,0.6579601990049752,0.7110215053763441,804.0
Socket,1.0,1.0,1.0,801.0
accuracy,0.7837226827430294,0.7837226827430294,0.7837226827430294,0.7837226827430294
macro avg,0.7993432574174614,0.7834063547927982,0.786495379511012,3981.0
weighted avg,0.8001830243682866,0.7837226827430294,0.787093306744144,3981.0
