feature,importance
rssi_max,2338
rssi_min,1987
rssi_p10,1653
len_max,1520
rssi_std,1499
rssi_p90,1341
down_len_std,1116
rssi_p50,1071
rssi_mean,1047
interarrival_max,999
burst_count,929
down_ia_std,927
subtype_8_ratio,845
down_packet_ratio,812
interarrival_p75,790
len_p25,779
down_ia_mean,748
retry_ratio,688
len_p10,673
interarrival_p50,637
subwin_packet_cv,636
len_cv,607
unique_da_count,582
interarrival_p90,581
interarrival_std,572
other_packet_ratio,572
len_min,566
interarrival_p10,536
len_p90,530
len_p50,517
subtype_0_ratio,515
len_iqr,510
burst_packet_ratio,506
interarrival_cv,501
interarrival_p95,483
long_gap_ratio,470
packet_count,459
interarrival_mean,423
len_std,413
down_len_mean,384
interarrival_p25,370
down_len_p50,367
interarrival_iqr,350
up_packet_ratio,342
byte_count,335
len_p95,334
len_range,303
len_p75,303
len_mean,300
unique_sa_count,260
len_up_down_diff,245
subtype_4_ratio,222
subwin_byte_max,221
interarrival_min,221
subwin_byte_std,221
subwin_packet_std,194
burst_size_mean,174
burst_size_max,152
active_subwin_count,140
burst_size_min,132
burst_size_std,126
up_ia_mean,105
subwin_packet_max,99
null_data_ratio,79
up_len_mean,51
subwin_byte_min,22
up_ia_std,22
up_down_ratio,17
subwin_packet_min,10
subtype_5_ratio,7
data_ratio,4
mgmt_ratio,2
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
