,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,342,0,5,15,0
Light_T1,2,8,101,252,0
Light_XM,1,0,263,101,0
Sensor,0,351,0,12,0
Socket,0,0,0,0,363
