,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,2,1,0
Light_T1,2,160,161,40,0
Light_XM,4,225,129,11,0
Sensor,2,115,3,243,1
Socket,0,0,0,0,376
