,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,0,0,3,0
Light_T1,1,214,75,73,0
Light_XM,2,98,252,13,0
Sensor,0,4,24,335,0
Socket,0,0,0,0,363
