feature,importance
rssi_min,0.11849762182605533
rssi_max,0.10370899305805754
up_len_p50,0.0868399519305082
rssi_std,0.08358435372285453
rssi_p10,0.07924829190884623
rssi_p90,0.06378323828221401
rssi_p50,0.040151121282493624
rssi_mean,0.03602297857232045
up_ia_std,0.031993351258537715
up_packet_ratio,0.030003339233209154
len_range,0.028317589480423264
len_p10,0.023475406376821245
len_p95,0.02301336472859645
len_min,0.022573435693500007
retry_ratio,0.020256794479295077
len_cv,0.019083271500372933
len_p25,0.01876041755862922
down_packet_ratio,0.018485411389871375
subtype_8_ratio,0.0181198606160508
burst_count,0.017285430636849095
down_ia_std,0.01630870538453723
down_len_std,0.01579956204310401
len_up_down_diff,0.013715470927609224
len_p50,0.011892085596357418
len_p75,0.011285534439568968
down_len_p50,0.011201575216904227
interarrival_p75,0.01054910104162279
len_iqr,0.009389362263517186
down_ia_mean,0.009138219071022063
up_down_ratio,0.007516160480250677
