,precision,recall,f1-score,support
Camera,0.990909090909091,1.0,0.9954337899543378,109.0
Light_T1,0.875,0.8990825688073395,0.8868778280542986,109.0
Light_XM,0.8942307692307693,0.8532110091743119,0.8732394366197183,109.0
Sensor,0.990909090909091,1.0,0.9954337899543378,109.0
Socket,1.0,1.0,1.0,109.0
accuracy,0.9504587155963303,0.9504587155963303,0.9504587155963303,0.9504587155963303
macro avg,0.9502097902097904,0.9504587155963303,0.9501969689165385,545.0
weighted avg,0.9502097902097901,0.9504587155963303,0.9501969689165385,545.0
