,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,39,288,1,34,0
Light_T1,0,349,12,2,0
Light_XM,1,280,83,1,0
Sensor,0,7,66,290,0
Socket,1,0,0,0,362
