feature,importance
rssi_max,2754
rssi_min,2173
rssi_p10,1430
len_max,1351
rssi_p90,1334
rssi_p50,1131
rssi_std,1120
burst_count,1096
rssi_mean,964
down_packet_ratio,930
retry_ratio,862
down_len_std,860
down_ia_std,820
other_packet_ratio,814
subwin_packet_cv,717
interarrival_max,680
interarrival_p50,542
interarrival_p90,523
len_cv,520
len_p95,491
interarrival_p25,453
len_p10,448
long_gap_ratio,438
len_p25,422
interarrival_p95,417
down_ia_mean,405
interarrival_p75,393
len_iqr,382
burst_packet_ratio,369
len_p90,365
len_range,359
interarrival_cv,359
unique_da_count,353
interarrival_std,338
subtype_8_ratio,319
packet_count,314
burst_size_std,305
interarrival_mean,303
up_packet_ratio,292
byte_count,272
len_std,266
down_len_p50,263
interarrival_p10,250
len_up_down_diff,244
len_min,242
down_len_mean,205
len_p50,204
interarrival_min,201
len_mean,196
subtype_0_ratio,195
subwin_packet_std,175
burst_size_mean,170
active_subwin_count,161
interarrival_iqr,156
unique_sa_count,142
len_p75,140
subwin_byte_max,136
subwin_packet_max,133
subtype_4_ratio,131
burst_size_max,114
subwin_byte_std,113
null_data_ratio,105
burst_size_min,98
data_ratio,52
up_ia_std,43
mgmt_ratio,22
subtype_5_ratio,17
subwin_byte_min,15
subwin_packet_min,8
up_len_mean,4
up_ia_mean,2
up_down_ratio,2
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
