,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,61,261,1,39,0
Light_T1,1,350,8,4,0
Light_XM,1,287,77,0,0
Sensor,0,5,67,291,0
Socket,80,0,0,0,283
