,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,0,1,0
Light_T1,254,73,1,35,0
Light_XM,229,8,104,24,0
Sensor,104,2,0,257,0
Socket,0,0,0,0,363
