,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,25,2,19,0
Light_T1,1,239,117,37,0
Light_XM,0,45,311,39,0
Sensor,3,36,67,299,0
Socket,0,0,0,0,395
