feature,importance
rssi_min,4132
rssi_max,3436
len_max,2270
rssi_p10,2246
rssi_std,2158
rssi_p90,2086
rssi_p50,2038
interarrival_max,1900
rssi_mean,1464
len_p10,1420
down_len_std,1374
subwin_packet_cv,1294
interarrival_p75,1274
retry_ratio,1190
down_packet_ratio,1173
interarrival_p90,1141
len_p25,1031
interarrival_p50,990
len_iqr,979
interarrival_p95,961
other_packet_ratio,953
burst_count,922
subtype_8_ratio,921
down_ia_std,916
len_p90,903
len_p95,884
len_range,790
burst_size_mean,783
down_ia_mean,757
interarrival_mean,750
interarrival_std,747
long_gap_ratio,735
down_len_mean,717
len_cv,713
len_min,679
burst_packet_ratio,675
interarrival_cv,666
interarrival_p25,663
len_p75,635
interarrival_iqr,633
burst_size_std,609
len_p50,609
unique_da_count,563
interarrival_min,533
subtype_0_ratio,530
interarrival_p10,503
byte_count,500
down_len_p50,485
subwin_packet_std,476
len_std,442
unique_sa_count,410
up_packet_ratio,401
packet_count,400
len_up_down_diff,380
len_mean,347
subwin_byte_std,345
burst_size_min,274
subwin_byte_max,230
active_subwin_count,210
subtype_4_ratio,206
subwin_packet_max,183
burst_size_max,182
null_data_ratio,149
mgmt_ratio,58
data_ratio,52
subwin_byte_min,41
up_len_mean,34
subtype_5_ratio,30
subwin_packet_min,7
up_down_ratio,3
ctrl_ratio,0
subtype_6_ratio,0
subtype_7_ratio,0
subtype_3_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_12_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
burst_packet_fraction,0
up_len_std,0
up_len_p50,0
bssid_known,0
side_packet_ratio,0
subwin_packet_mean,0
up_ia_std,0
up_ia_mean,0
subwin_byte_mean,0
