,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,338,26,1,0,0
Light_T1,2,291,55,15,0
Light_XM,0,68,301,0,0
Sensor,4,280,79,0,1
Socket,0,0,0,0,376
