filter_mode,task,feature_set,model,accuracy_old,precision_old,recall_old,macro_f1_old,accuracy_new,precision_new,recall_new,macro_f1_new,_merge,accuracy_diff,precision_diff,recall_diff,macro_f1_diff,max_abs_metric_diff
raw_all,loro_R3_R4_to_R2,all_features,lightgbm,0.7968061674008811,0.7994482625368287,0.7968720095556613,0.7934265218076193,0.7951541850220264,0.7985736299094626,0.795228173939223,0.7923449332233496,both,-0.0016519823788546661,-0.0008746326273660898,-0.0016438356164383272,-0.0010815885842696549,0.0016519823788546661
raw_all,loro_R2_R4_to_R3,all_features,stacking,0.5895481763745237,0.5263185512864372,0.585894281279878,0.5454822508677128,0.5911812738160044,0.5269400271517068,0.5875292563073142,0.5464721457973389,both,0.0016330974414806576,0.0006214758652696162,0.0016349750274362584,0.0009898949296260895,0.0016349750274362584
raw_all,jitter_R2_R3_R4_to_R6_R7,all_features,stacking,0.7945239889475006,0.8075200031621435,0.7942930610545562,0.796911118856371,0.7930168299422256,0.806507052381668,0.7928005624592744,0.7954910175865477,both,-0.0015071590052750938,-0.0010129507804754745,-0.001492498595281777,-0.0014201012698232818,0.0015071590052750938
raw_all,jitter_R2_R3_R4_to_R6,selected_features,stacking,0.7545271629778671,0.7749349393633524,0.7548372442287271,0.7593069021018432,0.7540241448692153,0.7761355667511969,0.7542907102239573,0.7582865482768962,both,-0.0005030181086518315,0.001200627387844433,-0.0005465340047697831,-0.001020353824946918,0.001200627387844433
raw_all,jitter_R2_R3_R4_to_R6,all_features,stacking,0.7691146881287726,0.7867638144765741,0.7694591609067576,0.7730661144614588,0.7681086519114688,0.7871490772493983,0.7685079475540884,0.772201585571799,both,-0.001006036217303774,0.00038526277282424637,-0.0009512133526692335,-0.0008645288896598213,0.001006036217303774
raw_all,joint_R2_R3_R4,all_features,stacking,0.9491525423728814,0.9492482940789811,0.9488967976437556,0.9488916724583788,0.9497578692493946,0.9499299697166343,0.9495158096267188,0.949517576842743,both,0.000605326876513268,0.0006816756376532007,0.0006190119829632135,0.0006259043843641621,0.0006816756376532007
raw_all,single_round_R4,all_features,stacking,0.9442446043165468,0.944546701633168,0.9434195162635528,0.943565353943475,0.9442446043165468,0.9449812702781072,0.9434195162635528,0.9436230568381588,both,0.0,0.0004345686449391817,0.0,5.770289468387535e-05,0.0004345686449391817
raw_all,single_round_R3,all_features,stacking,0.9619565217391304,0.9623008849557522,0.9618306865915862,0.9620267379625806,0.9619565217391304,0.962142857142857,0.9618470666079664,0.9619794281658032,both,0.0,-0.00015802781289520063,1.6380016380157514e-05,-4.730979677747271e-05,0.00015802781289520063
raw_all,joint_R2_R3_R4,all_features,lightgbm,0.952179176755448,0.9521336401407346,0.9519255133738442,0.9519085264392664,0.952179176755448,0.952170803506588,0.9519329045617008,0.95192514520381,both,0.0,3.7163365853354335e-05,7.391187856531367e-06,1.661876454361888e-05,3.7163365853354335e-05
raw_all,jitter_R2_R3_R4_to_R6,all_features,extra_trees,0.7037223340040242,0.7249130918175268,0.7033765032093277,0.705445249510111,0.7037223340040242,0.7249130918175268,0.7033765032093277,0.705445249510111,both,0.0,0.0,0.0,0.0,0.0
