,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,374,8,1,7,0
Light_T1,2,229,52,82,0
Light_XM,0,313,51,4,0
Sensor,2,211,4,145,0
Socket,0,0,0,0,368
