,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,356,0,0,6,0
Light_T1,56,107,16,184,0
Light_XM,24,3,208,130,0
Sensor,65,0,7,291,0
Socket,0,0,0,0,363
