feature,importance
up_down_ratio,0.32214478
up_packet_ratio,0.19634525
rssi_p90,0.09147865
rssi_min,0.052365575
len_max,0.034863446
rssi_max,0.03395589
rssi_p10,0.024252657
rssi_p50,0.023571026
rssi_std,0.019814042
len_range,0.0124972
rssi_mean,0.0124480035
up_len_mean,0.007761841
mgmt_ratio,0.006391608
len_p10,0.006127765
len_mean,0.005976442
interarrival_p75,0.0056317043
data_ratio,0.0051156566
len_up_down_diff,0.0050970037
subwin_byte_mean,0.004888176
len_p95,0.004850903
interarrival_p50,0.0048245983
interarrival_p10,0.0047422233
down_len_p50,0.004735492
down_packet_ratio,0.0046636946
byte_count,0.004482943
subtype_0_ratio,0.004209146
packet_count,0.00406406
down_len_mean,0.0040235603
interarrival_iqr,0.0039597675
other_packet_ratio,0.003802457
burst_size_max,0.0037245497
burst_size_min,0.0036930698
long_gap_ratio,0.0034505888
burst_count,0.0034164242
down_ia_mean,0.0033072599
burst_size_std,0.0032866583
burst_size_mean,0.003000641
len_std,0.0029867315
interarrival_max,0.0027945465
interarrival_cv,0.0026763726
subwin_packet_mean,0.0024219651
burst_packet_ratio,0.0024098675
len_p90,0.0022959586
interarrival_mean,0.0022886796
interarrival_p25,0.0021941317
subtype_4_ratio,0.0020808089
len_p25,0.0020291118
burst_packet_fraction,0.0019677996
interarrival_p95,0.0017580087
subwin_byte_std,0.0017269278
interarrival_min,0.001715992
down_len_std,0.0016827062
len_p75,0.0016364623
subwin_packet_cv,0.0016258045
subwin_byte_max,0.0016212089
null_data_ratio,0.0016135168
len_cv,0.0015875013
subwin_packet_max,0.0014552509
retry_ratio,0.0014324178
down_ia_std,0.00142305
interarrival_std,0.0013718645
qos_data_ratio,0.0013015986
subtype_8_ratio,0.0012543449
subwin_packet_std,0.0012469938
len_p50,0.0012055358
unique_sa_count,0.0011247103
len_min,0.001117
unique_da_count,0.0008421605
interarrival_p90,0.00083480426
len_iqr,0.00082014204
active_subwin_count,0.000491239
ctrl_ratio,0.0
subtype_5_ratio,0.0
subtype_6_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
up_len_std,0.0
up_len_p50,0.0
bssid_known,0.0
side_packet_ratio,0.0
up_ia_mean,0.0
up_ia_std,0.0
subwin_packet_min,0.0
subwin_byte_min,0.0
