,precision,recall,f1-score,support
Camera,0.9941348973607038,0.8692307692307693,0.9274965800273598,390.0
Light_T1,0.41829085457271364,0.7643835616438356,0.5406976744186046,365.0
Light_XM,0.09090909090909091,0.002717391304347826,0.005277044854881266,368.0
Sensor,0.7296137339055794,0.9392265193370166,0.821256038647343,362.0
Socket,1.0,1.0,1.0,368.0
accuracy,0.7161359956826767,0.7161359956826767,0.7161359956826767,0.7161359956826767
macro avg,0.6465897153496176,0.7151116483031938,0.6589454675896377,1853.0
weighted avg,0.6508167776676093,0.7161359956826767,0.661799760318616,1853.0
