,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,1,0,130,268,0
Light_T1,0,0,198,196,0
Light_XM,0,0,264,131,0
Sensor,0,0,20,385,0
Socket,0,0,0,3,392
