,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,237,106,0,55,0
Light_T1,0,346,1,49,0
Light_XM,0,331,11,52,0
Sensor,0,75,1,323,0
Socket,0,0,0,0,406
