,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,385,4,0,1,0
Light_T1,0,202,60,103,0
Light_XM,1,65,278,24,0
Sensor,24,88,17,233,0
Socket,0,0,0,0,368
