,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,355,0,3,7,0
Light_T1,2,186,77,98,0
Light_XM,1,90,237,41,0
Sensor,2,38,43,280,1
Socket,0,0,0,0,376
