,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,379,2,1,8,0
Light_T1,10,143,118,94,0
Light_XM,6,2,321,39,0
Sensor,10,1,21,330,0
Socket,0,0,0,0,368
