,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,0,2,15,0
Light_T1,1,314,38,43,0
Light_XM,1,70,264,59,0
Sensor,0,25,14,360,0
Socket,0,0,0,0,406
