,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,331,0,32,27,0
Light_T1,1,11,197,156,0
Light_XM,0,0,361,7,0
Sensor,1,1,83,277,0
Socket,0,0,0,0,368
