,precision,recall,f1-score,support
Camera,0.9052369077306733,0.9945205479452055,0.9477806788511749,365.0
Light_T1,0.07114624505928854,0.049586776859504134,0.05844155844155844,363.0
Light_XM,0.4373259052924791,0.8509485094850948,0.577736890524379,369.0
Sensor,0.0,0.0,0.0,364.0
Socket,0.9973474801061007,1.0,0.99867197875166,376.0
accuracy,0.583015786608601,0.583015786608601,0.583015786608601,0.583015786608601
macro avg,0.4822113076377083,0.579011166857961,0.5165262213137545,1837.0
weighted avg,0.485908257948305,0.583015786608601,0.5203265161181735,1837.0
