,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,0,0,3,0
Light_T1,1,214,76,72,0
Light_XM,1,28,314,22,0
Sensor,0,8,37,318,0
Socket,0,0,0,0,363
