,precision,recall,f1-score,support
Camera,0.9893048128342246,0.9296482412060302,0.9585492227979274,398.0
Light_T1,0.7010309278350515,0.6868686868686869,0.6938775510204082,396.0
Light_XM,0.6240157480314961,0.8045685279187818,0.7028824833702882,394.0
Sensor,0.7949526813880127,0.631578947368421,0.7039106145251397,399.0
Socket,1.0,1.0,1.0,406.0
accuracy,0.8113396889111891,0.8113396889111891,0.8113396889111891,0.8113396889111891
macro avg,0.8218608340177569,0.8105328806723839,0.8118439743427526,1993.0
weighted avg,0.8230807263065371,0.8113396889111891,0.8128821548023487,1993.0
