,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,351,2,24,13,0
Light_T1,3,148,144,70,0
Light_XM,9,32,302,25,0
Sensor,6,23,23,310,0
Socket,0,0,0,0,368
