,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,11,0,6,0
Light_T1,1,330,30,35,0
Light_XM,0,118,232,44,0
Sensor,1,74,18,306,0
Socket,0,0,0,0,406
