,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,5,166,20,172,0
Light_XM,38,27,304,0,0
Sensor,40,188,115,20,1
Socket,0,0,0,0,376
