,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,4,386,0,9,0
Light_T1,0,392,0,2,0
Light_XM,0,393,0,2,0
Sensor,0,368,0,37,0
Socket,0,0,0,0,395
