,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,0,0,132,267,0
Light_T1,0,0,203,191,0
Light_XM,0,0,271,124,0
Sensor,0,0,20,385,0
Socket,0,0,0,0,395
