,precision,recall,f1-score,support
Camera,0.9831932773109243,1.0,0.9915254237288136,117.0
Light_T1,0.8849557522123894,0.9090909090909091,0.8968609865470852,110.0
Light_XM,0.8728813559322034,0.9363636363636364,0.9035087719298246,110.0
Sensor,0.9270833333333334,0.8165137614678899,0.8682926829268293,109.0
Socket,1.0,1.0,1.0,110.0
accuracy,0.9334532374100719,0.9334532374100719,0.9334532374100719,0.9334532374100719
macro avg,0.9336227437577701,0.9323936613844872,0.9320375730265106,556.0
weighted avg,0.9342585947385194,0.9334532374100719,0.9329011698700642,556.0
