,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,383,4,0,3,0
Light_T1,1,214,49,101,0
Light_XM,2,15,234,117,0
Sensor,3,1,5,353,0
Socket,0,0,0,0,368
