,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,345,3,14,1,0
Light_T1,156,101,91,17,0
Light_XM,1,109,253,0,0
Sensor,7,331,19,5,0
Socket,0,0,0,0,363
