,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,256,0,40,67,0
Light_T1,10,0,199,156,0
Light_XM,2,1,336,24,0
Sensor,3,11,32,316,0
Socket,0,0,0,0,363
