,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,337,12,12,2,0
Light_T1,15,190,138,22,0
Light_XM,6,116,239,2,0
Sensor,10,302,15,35,0
Socket,0,0,0,0,363
