,precision,recall,f1-score,support
Camera,0.9911242603550295,0.925414364640884,0.9571428571428572,362.0
Light_T1,0.650375939849624,0.4765840220385675,0.5500794912559619,363.0
Light_XM,0.7142857142857143,0.8082191780821918,0.7583547557840618,365.0
Sensor,0.6353211009174312,0.7630853994490359,0.6933667083854819,363.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.7946035242290749,0.7946035242290749,0.7946035242290749,0.7946035242290749
macro avg,0.7982214030815598,0.7946605928421359,0.7917887625136726,1816.0
weighted avg,0.7980227388553126,0.7946035242290749,0.7916608869034917,1816.0
