feature,importance
up_len_p50,0.37300622
up_len_mean,0.25692335
up_packet_ratio,0.077582344
up_ia_mean,0.06289002
up_down_ratio,0.05016741
rssi_min,0.026703097
len_max,0.01766504
rssi_max,0.008622782
rssi_std,0.0073374067
len_p10,0.00653068
up_ia_std,0.0053438866
rssi_p50,0.005328251
rssi_p10,0.0049467725
burst_count,0.0049119955
down_ia_mean,0.0043460876
len_p25,0.0039447704
down_packet_ratio,0.0037934312
rssi_mean,0.0033662333
other_packet_ratio,0.0032092887
interarrival_p75,0.0030743205
subtype_0_ratio,0.0028165714
len_p95,0.0026523322
len_min,0.002576059
len_range,0.0024617163
rssi_p90,0.0023764903
subtype_4_ratio,0.002254381
down_len_std,0.0021340614
interarrival_iqr,0.0020744985
down_ia_std,0.0019672706
subwin_byte_mean,0.0019581702
unique_sa_count,0.0019080841
byte_count,0.0017766325
subwin_packet_mean,0.0016184744
down_len_mean,0.0016139302
interarrival_p90,0.0015478128
burst_packet_ratio,0.0015101501
qos_data_ratio,0.0013962237
len_p90,0.0013872292
burst_size_min,0.0013831789
packet_count,0.001376475
unique_da_count,0.0012955455
subtype_8_ratio,0.001255736
null_data_ratio,0.001246342
burst_packet_fraction,0.0012154359
burst_size_mean,0.001191664
interarrival_min,0.0011694425
burst_size_std,0.0011457447
subwin_byte_std,0.0011132547
len_up_down_diff,0.0011055593
down_len_p50,0.0010851972
burst_size_max,0.0010215043
interarrival_max,0.0010162533
len_mean,0.0009782265
data_ratio,0.0009352411
len_cv,0.0009119555
interarrival_mean,0.0009081567
len_std,0.00089075725
long_gap_ratio,0.0008454023
retry_ratio,0.00083344046
len_p50,0.000822388
interarrival_cv,0.0008182505
interarrival_p50,0.0008090405
interarrival_p10,0.00080182194
subwin_byte_max,0.00077264855
active_subwin_count,0.0007723141
interarrival_p25,0.00077113154
subwin_packet_max,0.00075071305
len_p75,0.00074276887
interarrival_std,0.00073662883
len_iqr,0.00071819546
interarrival_p95,0.0006847216
subwin_packet_cv,0.00059744576
subwin_packet_std,0.00057470787
mgmt_ratio,0.0005651849
subwin_packet_min,0.0004140526
ctrl_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
subtype_6_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
up_len_std,0.0
bssid_known,0.0
side_packet_ratio,0.0
subwin_byte_min,0.0
