,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,323,56,0,20,0
Light_T1,3,356,0,35,0
Light_XM,0,363,0,32,0
Sensor,4,134,0,267,0
Socket,0,0,0,0,395
