,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,283,0,43,37,0
Light_T1,12,0,177,176,0
Light_XM,0,0,323,40,0
Sensor,3,0,30,329,0
Socket,0,0,0,0,363
